ic calculation: SQRT
pos	Ic
27246.60	8.520e-01
27246.60	5.777e-01
27246.60	7.086e-01
27246.60	5.823e-01
27246.60	7.136e-01
27246.60	7.578e-01
27246.60	6.719e-01
27246.60	6.410e-01
27246.60	6.413e-01
27246.60	6.927e-01
27246.60	5.565e-01
27246.60	9.394e-01
27246.60	4.322e-01
27246.60	6.499e-01
27246.60	7.341e-01
27246.60	6.353e-01
27246.60	6.647e-01
27246.60	8.816e-01
27246.60	9.527e-01
27246.60	4.947e-01
27246.60	6.870e-01
27246.60	6.996e-01
27246.60	6.046e-01
27246.60	6.521e-01
27246.60	8.306e-01
27246.60	8.716e-01
27246.60	8.737e-01
27246.60	8.164e-01
27246.60	7.327e-01
27246.60	6.960e-01
27246.60	8.205e-01
27246.60	7.790e-01
27246.60	6.500e-01
27246.60	7.993e-01
27246.60	5.570e-01
27246.60	7.916e-01
27246.60	7.079e-01
27246.60	8.699e-01
27246.60	6.446e-01
27246.60	4.353e-01
27246.60	9.968e-01
27246.60	9.355e-01
27246.60	7.227e-01
27246.60	5.164e-01
27246.60	7.672e-01
27246.60	7.011e-01
27246.60	7.967e-01
27246.60	6.441e-01
27246.60	6.770e-01
27246.60	9.175e-01
27246.60	7.321e-01
27246.60	7.320e-01
27246.60	7.145e-01
27246.60	8.262e-01
27246.60	6.330e-01
27246.60	7.170e-01
27246.60	8.852e-01
27246.60	9.354e-01
27246.60	6.935e-01
27246.60	7.792e-01
27246.60	8.436e-01
27246.60	7.756e-01
27246.60	7.611e-01
27246.60	6.961e-01
27246.60	8.039e-01
27246.60	7.406e-01
27246.60	1.057e+00
27246.60	5.546e-01
27246.60	7.714e-01
27246.60	7.629e-01
27246.60	1.209e+00
27246.60	7.414e-01
27246.60	8.223e-01
27246.60	6.882e-01
27246.60	4.583e-01
27246.60	6.218e-01
27246.60	7.067e-01
27246.60	5.917e-01
27246.60	9.667e-01
27246.60	5.524e-01
27246.60	8.300e-01
27246.60	7.885e-01
27246.60	5.315e-01
27246.60	4.257e-01
27246.60	5.530e-01
27246.60	6.515e-01
27246.60	7.394e-01
27246.60	5.691e-01
27246.60	8.896e-01
27246.60	7.394e-01
27246.60	9.336e-01
27246.60	5.042e-01
27246.60	5.537e-01
27246.60	8.720e-01
27246.60	8.249e-01
27246.60	7.408e-01
27246.60	5.839e-01
27246.60	5.003e-01
27246.60	8.629e-01
27246.60	7.165e-01
27246.60	7.810e-01
27246.60	8.399e-01
27246.60	8.677e-01
27246.60	8.389e-01
27246.60	8.385e-01
27246.60	6.954e-01
27246.60	7.619e-01
27246.60	7.399e-01
27246.60	7.094e-01
27246.60	7.875e-01
27246.60	8.741e-01
27246.60	7.869e-01
27246.60	8.513e-01
27246.60	7.526e-01
27246.60	8.149e-01
27246.60	6.353e-01
27246.60	6.736e-01
27246.60	6.358e-01
27246.60	6.858e-01
27246.60	8.902e-01
27246.60	7.261e-01
27246.60	8.315e-01
27246.60	9.001e-01
27246.60	6.109e-01
27246.60	6.825e-01
27246.60	6.436e-01
27246.60	8.827e-01
27246.60	8.378e-01
27246.60	8.011e-01
27246.60	7.042e-01
27246.60	8.746e-01
27246.60	6.002e-01
27246.60	8.654e-01
27246.60	7.925e-01
27246.60	5.136e-01
27246.60	7.334e-01
27246.60	5.449e-01
27246.60	6.831e-01
27246.60	5.420e-01
27246.60	5.195e-01
27246.60	6.656e-01
27246.60	6.662e-01
27246.60	7.972e-01
27246.60	4.841e-01
27246.60	5.080e-01
27246.60	7.980e-01
27246.60	9.719e-01
27246.60	7.807e-01
27246.60	7.581e-01
27246.60	7.725e-01
27246.60	6.637e-01
27246.60	7.999e-01
27246.60	6.034e-01
27246.60	7.084e-01
27246.60	6.363e-01
27246.60	6.000e-01
27246.60	5.474e-01
27246.60	5.642e-01
27246.60	5.682e-01
27246.60	4.447e-01
27246.60	6.829e-01
27246.60	7.018e-01
27246.60	6.251e-01
27246.60	6.324e-01
27246.60	7.256e-01
27246.60	6.870e-01
27246.60	5.909e-01
27246.60	5.878e-01
27246.60	9.085e-01
27246.60	9.265e-01
27246.60	8.983e-01
27246.60	5.813e-01
27246.60	8.308e-01
27246.60	9.226e-01
27246.60	5.909e-01
27246.60	7.065e-01
27246.60	6.640e-01
27246.60	7.218e-01
27246.60	7.469e-01
27246.60	8.098e-01
27246.60	7.830e-01
27246.60	4.886e-01
27246.60	7.229e-01
27246.60	6.338e-01
27246.60	6.352e-01
27246.60	5.859e-01
27246.60	8.615e-01
27246.60	6.027e-01
27246.60	8.351e-01
27246.60	9.017e-01
27246.60	7.923e-01
27246.60	4.297e-01
27246.60	6.978e-01
27246.60	8.089e-01
27246.60	8.442e-01
27246.60	6.498e-01
27246.60	5.834e-01
27246.60	8.457e-01
27246.60	5.078e-01
27246.60	7.693e-01
27246.60	7.317e-01
27246.60	5.341e-01
27246.60	6.876e-01
27246.60	8.918e-01
27246.60	7.652e-01
27246.60	8.028e-01
27246.60	5.150e-01
27246.60	8.050e-01
27246.60	7.537e-01
27246.60	6.067e-01
27246.60	7.689e-01
27246.60	6.153e-01
27246.60	7.747e-01
27246.60	7.798e-01
27246.60	7.817e-01
27246.60	5.864e-01
27246.60	8.919e-01
27246.60	6.365e-01
27246.60	5.774e-01
27246.60	7.460e-01
27246.60	8.973e-01
27246.60	8.030e-01
27246.60	7.081e-01
27246.60	8.047e-01
27246.60	6.634e-01
27246.60	7.278e-01
27246.60	5.146e-01
27246.60	7.750e-01
27246.60	5.965e-01
27246.60	7.028e-01
27246.60	8.093e-01
27246.60	5.480e-01
27246.60	7.694e-01
27246.60	6.764e-01
27246.60	5.117e-01
27246.60	5.095e-01
27246.60	7.278e-01
27246.60	6.799e-01
27246.60	6.775e-01
27246.60	6.755e-01
27246.60	6.643e-01
27246.60	8.205e-01
27246.60	8.775e-01
27246.60	7.257e-01
27246.60	7.214e-01
27246.60	4.572e-01
27246.60	6.194e-01
27246.60	5.599e-01
27246.60	8.806e-01
27246.60	6.338e-01
27246.60	8.100e-01
27246.60	7.953e-01
27246.60	7.077e-01
27246.60	5.468e-01
27246.60	7.313e-01
27246.60	9.214e-01
27246.60	6.622e-01
27246.60	9.611e-01
27246.60	7.188e-01
27246.60	1.115e+00
27246.60	8.003e-01
27246.60	3.789e-01
27246.60	6.310e-01
27246.60	6.434e-01
27246.60	6.037e-01
27246.60	5.466e-01
27246.60	6.436e-01
27246.60	6.296e-01
27246.60	7.834e-01
27246.60	5.106e-01
27246.60	6.932e-01
27246.60	8.527e-01
27246.60	7.360e-01
27246.60	6.657e-01
27246.60	5.611e-01
27246.60	5.923e-01
27246.60	9.909e-01
27246.60	9.535e-01
27246.60	7.199e-01
27246.60	7.464e-01
27246.60	4.973e-01
27246.60	8.420e-01
27246.60	5.274e-01
27246.60	7.384e-01
27246.60	6.102e-01
27246.60	6.054e-01
27246.60	6.993e-01
27246.60	1.024e+00
27246.60	6.660e-01
27246.60	9.097e-01
27246.60	7.168e-01
27246.60	4.443e-01
27246.60	6.399e-01
27246.60	9.466e-01
27246.60	7.513e-01
27246.60	7.028e-01
27246.60	6.555e-01
27246.60	7.647e-01
27246.60	7.035e-01
27246.60	6.994e-01
27246.60	9.949e-01
27246.60	6.556e-01
27246.60	8.788e-01
27246.60	8.337e-01
27246.60	8.634e-01
27246.60	5.174e-01
27246.60	6.886e-01
27246.60	7.642e-01
27246.60	9.178e-01
27246.60	6.715e-01
27246.60	6.848e-01
27246.60	9.024e-01
27246.60	7.276e-01
27246.60	6.835e-01
27246.60	6.001e-01
27246.60	6.851e-01
27246.60	9.489e-01
27246.60	5.423e-01
27246.60	5.507e-01
27246.60	7.898e-01
27246.60	6.458e-01
27246.60	5.734e-01
27246.60	6.194e-01
27246.60	7.469e-01
27246.60	7.341e-01
27246.60	5.371e-01
27246.60	7.339e-01
27246.60	7.931e-01
27246.60	6.006e-01
27246.60	7.662e-01
27246.60	6.093e-01
27246.60	8.253e-01
27246.60	4.970e-01
27246.60	7.887e-01
27246.60	6.400e-01
27246.60	7.343e-01
27246.60	7.044e-01
27246.60	8.602e-01
27246.60	7.108e-01
27246.60	7.890e-01
27246.60	6.388e-01
27246.60	7.626e-01
27246.60	5.446e-01
27246.60	6.536e-01
27246.60	7.112e-01
27246.60	7.367e-01
27246.60	8.392e-01
27246.60	6.704e-01
27246.60	7.116e-01
27246.60	7.972e-01
27246.60	5.610e-01
27246.60	8.447e-01
27246.60	1.095e+00
27246.60	9.198e-01
27246.60	7.898e-01
27246.60	6.546e-01
27246.60	5.960e-01
27246.60	7.523e-01
27246.60	6.880e-01
27246.60	8.461e-01
27246.60	6.621e-01
27246.60	8.384e-01
27246.60	6.862e-01
27246.60	6.094e-01
27246.60	8.226e-01
27246.60	5.687e-01
27246.60	8.583e-01
27246.60	8.591e-01
27246.60	7.691e-01
27246.60	5.893e-01
27246.60	7.916e-01
27246.60	1.182e+00
27246.60	5.806e-01
27246.60	6.314e-01
27246.60	6.880e-01
27246.60	9.186e-01
27246.60	7.504e-01
27246.60	8.847e-01
27246.60	6.821e-01
27246.60	8.443e-01
27246.60	5.816e-01
27246.60	6.590e-01
27246.60	7.827e-01
27246.60	5.682e-01
27246.60	5.371e-01
27246.60	6.127e-01
27246.60	6.394e-01
27246.60	7.744e-01
27246.60	5.230e-01
27246.60	5.782e-01
27246.60	9.616e-01
27246.60	6.785e-01
27246.60	9.324e-01
27246.60	8.138e-01
27246.60	6.618e-01
27246.60	4.920e-01
27246.60	4.221e-01
27246.60	9.236e-01
27246.60	4.611e-01
27246.60	7.652e-01
27246.60	7.524e-01
27246.60	7.987e-01
27246.60	7.180e-01
27246.60	5.772e-01
27246.60	6.202e-01
27246.60	6.756e-01
27246.60	6.990e-01
27246.60	6.861e-01
27246.60	5.285e-01
27246.60	7.763e-01
27246.60	5.769e-01
27246.60	6.847e-01
27246.60	8.133e-01
27246.60	8.911e-01
27246.60	5.687e-01
27246.60	5.816e-01
27246.60	7.667e-01
27246.60	8.260e-01
27246.60	4.757e-01
27246.60	8.055e-01
27246.60	6.083e-01
27246.60	6.093e-01
27246.60	1.036e+00
27246.60	7.478e-01
27246.60	7.834e-01
27246.60	8.510e-01
27246.60	5.584e-01
27246.60	5.522e-01
27246.60	9.700e-01
27246.60	7.467e-01
27246.60	6.860e-01
27246.60	5.858e-01
27246.60	7.411e-01
27246.60	5.738e-01
27246.60	7.038e-01
27246.60	7.151e-01
27246.60	7.991e-01
27246.60	5.783e-01
27246.60	6.142e-01
27246.60	5.311e-01
27246.60	8.016e-01
27246.60	7.000e-01
27246.60	7.402e-01
27246.60	7.688e-01
27246.60	9.583e-01
27246.60	6.193e-01
27246.60	8.272e-01
27246.60	7.804e-01
27246.60	7.271e-01
27246.60	9.333e-01
27246.60	7.733e-01
27246.60	1.031e+00
27246.60	8.358e-01
27246.60	7.638e-01
27246.60	6.101e-01
27246.60	7.920e-01
27246.60	6.764e-01
27246.60	6.471e-01
27246.60	9.105e-01
27246.60	7.539e-01
27246.60	7.547e-01
27246.60	7.837e-01
27246.60	8.846e-01
27246.60	6.842e-01
27246.60	8.475e-01
27246.60	8.292e-01
27246.60	8.644e-01
27246.60	8.369e-01
27246.60	6.614e-01
27246.60	6.618e-01
27246.60	6.804e-01
27246.60	1.044e+00
27246.60	7.107e-01
27246.60	8.500e-01
27246.60	1.169e+00
27246.60	8.582e-01
27246.60	7.987e-01
27246.60	5.849e-01
27246.60	6.990e-01
27246.60	4.510e-01
27246.60	6.009e-01
27246.60	8.246e-01
27246.60	8.426e-01
27246.60	7.276e-01
27246.60	6.555e-01
27246.60	8.876e-01
27246.60	7.053e-01
27246.60	5.824e-01
27246.60	7.942e-01
27246.60	9.662e-01
27246.60	6.371e-01
27246.60	8.275e-01
27246.60	6.134e-01
27246.60	9.108e-01
27246.60	6.616e-01
27246.60	7.238e-01
27246.60	6.882e-01
27246.60	8.036e-01
27246.60	9.489e-01
27246.60	8.928e-01
27246.60	6.225e-01
27246.60	7.669e-01
27246.60	9.492e-01
27246.60	6.973e-01
27246.60	4.969e-01
27246.60	5.618e-01
27246.60	6.569e-01
27246.60	5.723e-01
27246.60	7.390e-01
27246.60	7.725e-01
27246.60	4.482e-01
27246.60	4.593e-01
27246.60	1.073e+00
27246.60	7.466e-01
27246.60	1.043e+00
27246.60	4.555e-01
27246.60	7.712e-01
27246.60	6.609e-01
27246.60	9.209e-01
27246.60	1.138e+00
27246.60	5.126e-01
27246.60	8.537e-01
27246.60	4.430e-01
27246.60	7.730e-01
27246.60	8.092e-01
27246.60	8.549e-01
27246.60	6.601e-01
27246.60	6.299e-01
27246.60	6.058e-01
27246.60	8.294e-01
27246.60	6.773e-01
27246.60	7.210e-01
27246.60	5.385e-01
27246.60	5.716e-01
27246.60	5.616e-01
27246.60	5.433e-01
27246.60	6.516e-01
27246.60	7.085e-01
27246.60	7.410e-01
27246.60	8.706e-01
27246.60	7.211e-01
27246.60	7.520e-01
27246.60	6.795e-01
27246.60	7.504e-01
27246.70	8.516e-01
27246.70	6.466e-01
27246.70	5.290e-01
27246.70	7.602e-01
27246.70	8.451e-01
27246.70	5.230e-01
27246.70	8.882e-01
27246.70	6.226e-01
27246.70	9.081e-01
27246.70	6.888e-01
27246.70	6.608e-01
27246.70	7.306e-01
27246.70	6.943e-01
27246.70	7.574e-01
27246.70	6.446e-01
27246.70	6.082e-01
27246.70	7.552e-01
27246.70	5.863e-01
27246.70	8.980e-01
27246.70	7.303e-01
27246.70	7.523e-01
27246.70	5.370e-01
27246.70	7.752e-01
27246.70	8.353e-01
27246.70	8.826e-01
27246.70	8.725e-01
27246.70	9.929e-01
27246.70	5.604e-01
27246.70	8.010e-01
27246.70	6.339e-01
27246.70	8.087e-01
27246.70	7.878e-01
27246.70	4.403e-01
27246.70	7.221e-01
27246.70	7.605e-01
27246.70	7.244e-01
27246.70	3.674e-01
27246.70	4.459e-01
27246.70	6.080e-01
27246.70	5.166e-01
27246.70	6.971e-01
27246.70	6.068e-01
27246.70	6.616e-01
27246.70	6.659e-01
27246.70	7.631e-01
27246.70	9.487e-01
27246.70	8.106e-01
27246.70	6.923e-01
27246.70	6.606e-01
27246.70	9.519e-01
27246.70	8.640e-01
27246.70	9.776e-01
27246.70	7.380e-01
27246.70	8.889e-01
27246.70	6.876e-01
27246.70	6.633e-01
27246.70	7.777e-01
27246.70	1.079e+00
27246.70	6.927e-01
27246.70	1.006e+00
27246.70	7.703e-01
27246.70	5.543e-01
27246.70	6.831e-01
27246.70	7.137e-01
27246.70	6.907e-01
27246.70	5.891e-01
27246.70	5.906e-01
27246.70	4.161e-01
27246.70	7.078e-01
27246.70	5.936e-01
27246.70	6.177e-01
27246.70	6.402e-01
27246.70	1.073e+00
27246.70	7.947e-01
27246.70	8.723e-01
27246.70	4.555e-01
27246.70	8.769e-01
27246.70	5.938e-01
27246.70	4.530e-01
27246.70	8.284e-01
27246.70	6.499e-01
27246.70	7.103e-01
27246.70	8.442e-01
27246.70	5.890e-01
27246.70	5.794e-01
27246.70	5.674e-01
27246.70	9.182e-01
27246.70	7.287e-01
27246.70	7.764e-01
27246.70	6.541e-01
27246.70	5.764e-01
27246.70	6.527e-01
27246.70	6.209e-01
27246.70	6.712e-01
27246.70	6.601e-01
27246.70	6.414e-01
27246.70	9.920e-01
27246.70	5.940e-01
27246.70	7.411e-01
27246.70	5.425e-01
27246.70	9.080e-01
27246.70	8.229e-01
27246.70	6.186e-01
27246.70	7.344e-01
27246.70	7.502e-01
27246.70	6.299e-01
27246.70	7.066e-01
27246.70	7.870e-01
27246.70	7.146e-01
27246.70	7.829e-01
27246.70	6.582e-01
27246.70	6.630e-01
27246.70	8.160e-01
27246.70	5.198e-01
27246.70	8.212e-01
27246.70	7.092e-01
27246.80	7.988e-01
27246.80	8.359e-01
27246.80	6.791e-01
27246.80	5.834e-01
27246.80	7.053e-01
27246.80	6.566e-01
27246.90	6.271e-01
27246.90	7.886e-01
27246.90	9.254e-01
27246.90	7.065e-01
27247.00	8.581e-01
27247.00	6.959e-01
27247.00	9.345e-01
27247.00	7.327e-01
27247.10	6.852e-01
27247.10	7.326e-01
27247.10	5.852e-01
27247.10	7.733e-01
27247.20	5.816e-01
27247.20	6.828e-01
27247.20	9.601e-01
27247.30	6.452e-01
27247.30	7.511e-01
27247.40	6.561e-01
27247.40	8.653e-01
27247.40	8.079e-01
27247.50	8.620e-01
27247.60	8.371e-01
27247.60	8.178e-01
27247.60	5.807e-01
27247.70	7.228e-01
27247.70	6.818e-01
27247.70	8.272e-01
27247.80	5.732e-01
27247.80	7.769e-01
27247.90	5.741e-01
27247.90	6.756e-01
27248.00	8.397e-01
27248.00	7.307e-01
27248.00	9.636e-01
27248.10	7.998e-01
27248.10	7.053e-01
27248.20	8.007e-01
27248.20	7.720e-01
27248.30	5.770e-01
27248.30	5.807e-01
27248.30	5.741e-01
27248.40	6.567e-01
27248.40	4.658e-01
27248.40	7.416e-01
27248.50	7.277e-01
27248.50	7.071e-01
27248.60	7.291e-01
27248.60	9.049e-01
27248.60	7.817e-01
27248.60	7.962e-01
27248.70	7.603e-01
27248.70	8.569e-01
27248.70	6.073e-01
27248.70	7.257e-01
27248.80	4.950e-01
27248.80	6.941e-01
27248.80	6.144e-01
27248.90	6.429e-01
27248.90	5.325e-01
27248.90	9.083e-01
27248.90	7.802e-01
27249.00	9.476e-01
27249.00	6.173e-01
27249.00	1.165e+00
27249.10	9.288e-01
27249.10	7.204e-01
27249.10	4.085e-01
27249.10	6.764e-01
27249.10	5.892e-01
27249.10	5.129e-01
27249.20	9.851e-01
27249.20	8.031e-01
27249.20	6.459e-01
27249.20	7.619e-01
27249.20	7.965e-01
27249.30	5.243e-01
27249.30	7.732e-01
27249.30	7.864e-01
27249.30	8.701e-01
27249.30	7.105e-01
27249.40	7.155e-01
27249.40	8.435e-01
27249.40	7.641e-01
27249.40	6.534e-01
27249.40	6.376e-01
27249.40	6.466e-01
27249.50	8.209e-01
27249.50	9.050e-01
27249.50	8.420e-01
27249.50	9.060e-01
27249.60	6.920e-01
27249.60	7.310e-01
27249.60	7.839e-01
27249.60	5.518e-01
27249.60	6.959e-01
27249.60	5.525e-01
27249.60	6.557e-01
27249.70	7.937e-01
27249.70	8.314e-01
27249.70	7.989e-01
27249.70	7.322e-01
27249.70	8.518e-01
27249.70	5.521e-01
27249.70	1.021e+00
27249.80	7.921e-01
27249.80	9.047e-01
27249.80	7.147e-01
27249.80	8.502e-01
27249.80	8.224e-01
27249.80	1.025e+00
27249.80	6.278e-01
27249.80	8.624e-01
27249.80	5.845e-01
27249.90	8.547e-01
27249.90	7.630e-01
27249.90	7.350e-01
27249.90	7.891e-01
27249.90	6.036e-01
27249.90	8.124e-01
27249.90	4.425e-01
27250.00	6.920e-01
27250.00	8.463e-01
27250.00	6.409e-01
27250.00	8.639e-01
27250.00	5.951e-01
27250.00	7.662e-01
27250.00	5.371e-01
27250.00	9.110e-01
27250.00	6.007e-01
27250.00	7.415e-01
27250.00	6.561e-01
27250.00	8.451e-01
27250.10	7.208e-01
27250.10	7.339e-01
27250.10	6.685e-01
27250.10	4.759e-01
27250.10	6.776e-01
27250.10	7.604e-01
27250.10	6.085e-01
27250.10	6.017e-01
27250.10	8.248e-01
27250.10	5.903e-01
27250.10	6.404e-01
27250.10	9.206e-01
27250.10	7.806e-01
27250.10	8.793e-01
27250.10	5.796e-01
27250.10	5.376e-01
27250.10	7.068e-01
27250.10	8.363e-01
27250.10	6.665e-01
27250.10	5.248e-01
27250.10	7.800e-01
27250.10	7.241e-01
27250.10	8.319e-01
27250.10	7.262e-01
27250.10	1.057e+00
27250.10	7.894e-01
27250.10	6.650e-01
27250.10	8.510e-01
27250.10	9.076e-01
27250.10	6.858e-01
27250.10	7.259e-01
27250.10	7.073e-01
27250.20	5.309e-01
27250.20	7.595e-01
27250.20	6.999e-01
27250.20	7.621e-01
27250.20	7.734e-01
27250.20	6.323e-01
27250.20	6.576e-01
27250.20	8.037e-01
27250.20	7.862e-01
27250.20	8.681e-01
27250.20	5.069e-01
27250.20	8.669e-01
27250.20	7.545e-01
27250.20	7.408e-01
27250.20	9.060e-01
27250.20	7.602e-01
27250.20	6.942e-01
27250.20	9.069e-01
27250.20	1.099e+00
27250.20	7.487e-01
27250.20	7.135e-01
27250.20	8.061e-01
27250.20	7.746e-01
27250.20	6.989e-01
27250.20	6.776e-01
27250.20	5.919e-01
27250.20	8.258e-01
27250.20	7.578e-01
27250.20	8.009e-01
27250.20	6.983e-01
27250.20	6.711e-01
27250.20	7.129e-01
27250.30	9.016e-01
27250.30	3.664e-01
27250.30	9.760e-01
27250.30	5.768e-01
27250.30	7.676e-01
27250.30	8.568e-01
27250.30	8.643e-01
27250.30	7.328e-01
27250.30	8.579e-01
27250.30	8.115e-01
27250.30	7.099e-01
27250.30	5.566e-01
27250.30	6.252e-01
27250.30	6.573e-01
27250.30	6.315e-01
27250.30	8.226e-01
27250.30	4.480e-01
27250.30	6.683e-01
27250.30	8.057e-01
27250.30	7.702e-01
27250.30	8.464e-01
27250.30	1.084e+00
27250.30	7.446e-01
27250.30	6.168e-01
27250.30	5.844e-01
27250.30	7.636e-01
27250.30	6.989e-01
27250.30	7.491e-01
27250.30	6.580e-01
27250.30	8.926e-01
27250.30	7.853e-01
27250.30	7.471e-01
27250.30	8.381e-01
27250.30	7.482e-01
27250.30	6.872e-01
27250.30	6.746e-01
27250.30	7.141e-01
27250.30	8.467e-01
27250.30	8.039e-01
27250.30	7.758e-01
27250.30	8.277e-01
27250.30	7.754e-01
27250.30	8.684e-01
27250.30	7.338e-01
27250.30	8.831e-01
27250.30	7.289e-01
27250.30	4.499e-01
27250.30	1.324e+00
27250.30	8.925e-01
27250.30	8.623e-01
27250.40	7.417e-01
27250.40	6.350e-01
27250.40	5.718e-01
27250.40	5.801e-01
27250.40	9.198e-01
27250.40	7.286e-01
27250.40	7.258e-01
27250.40	7.356e-01
27250.40	6.289e-01
27250.40	6.908e-01
27250.40	6.483e-01
27250.40	8.417e-01
27250.40	6.786e-01
27250.40	6.934e-01
27250.40	8.791e-01
27250.40	9.671e-01
27250.40	9.454e-01
27250.40	6.642e-01
27250.40	4.528e-01
27250.40	6.962e-01
27250.40	9.313e-01
27250.40	8.129e-01
27250.40	8.910e-01
27250.40	6.399e-01
27250.40	5.521e-01
27250.40	9.467e-01
27250.40	9.168e-01
27250.40	8.175e-01
27250.40	8.906e-01
27250.40	8.180e-01
27250.40	6.102e-01
27250.40	7.654e-01
27250.40	5.498e-01
27250.40	6.764e-01
27250.40	5.475e-01
27250.40	9.280e-01
27250.40	7.538e-01
27250.40	6.748e-01
27250.40	8.338e-01
27250.40	9.577e-01
27250.40	8.075e-01
27250.40	7.392e-01
27250.40	4.668e-01
27250.50	6.794e-01
27250.50	6.755e-01
27250.50	7.646e-01
27250.50	6.134e-01
27250.50	5.813e-01
27250.50	6.088e-01
27250.50	8.313e-01
27250.50	1.085e+00
27250.50	6.934e-01
27250.50	6.563e-01
27250.50	7.211e-01
27250.50	8.353e-01
27250.50	6.082e-01
27250.50	6.096e-01
27250.50	7.425e-01
27250.50	7.169e-01
27250.50	7.271e-01
27250.50	7.708e-01
27250.50	7.349e-01
27250.50	8.958e-01
27250.50	5.437e-01
27250.50	7.854e-01
27250.50	7.521e-01
27250.50	6.869e-01
27250.50	6.931e-01
27250.50	8.259e-01
27250.50	5.026e-01
27250.50	5.297e-01
27250.50	6.764e-01
27250.50	7.537e-01
27250.50	7.918e-01
27250.50	6.322e-01
27250.50	7.340e-01
27250.60	1.058e+00
27250.60	7.020e-01
27250.60	5.712e-01
27250.60	5.922e-01
27250.60	8.666e-01
27250.60	6.377e-01
27250.60	7.855e-01
27250.60	5.896e-01
27250.60	7.961e-01
27250.60	6.302e-01
27250.60	5.892e-01
27250.60	8.947e-01
27250.60	8.500e-01
27250.60	6.900e-01
27250.60	4.341e-01
27250.60	9.869e-01
27250.60	8.342e-01
27250.60	7.982e-01
27250.60	7.750e-01
27250.60	6.876e-01
27250.60	8.678e-01
27250.60	5.750e-01
27250.60	6.051e-01
27250.60	8.964e-01
27250.60	5.977e-01
27250.60	9.737e-01
27250.60	8.678e-01
27250.60	8.997e-01
27250.60	5.876e-01
27250.60	8.682e-01
27250.60	4.000e-01
27250.60	5.682e-01
27250.60	6.336e-01
27250.60	7.551e-01
27250.60	1.088e+00
27250.60	7.499e-01
27250.60	8.655e-01
27250.60	3.308e-01
27250.60	6.762e-01
27250.60	6.085e-01
27250.60	6.418e-01
27250.70	7.654e-01
27250.70	9.944e-01
27250.70	7.304e-01
27250.70	8.459e-01
27250.70	6.761e-01
27250.70	7.721e-01
27250.70	6.169e-01
27250.70	6.247e-01
27250.70	6.717e-01
27250.70	8.094e-01
27250.70	6.631e-01
27250.70	7.093e-01
27250.70	6.290e-01
27250.70	6.022e-01
27250.70	7.731e-01
27250.70	6.604e-01
27250.70	5.825e-01
27250.70	7.200e-01
27250.70	6.583e-01
27250.70	8.992e-01
27250.70	8.747e-01
27250.70	9.103e-01
27250.70	7.687e-01
27250.80	9.813e-01
27250.80	7.201e-01
27250.80	6.362e-01
27250.80	1.050e+00
27250.80	9.049e-01
27250.80	7.584e-01
27250.80	1.012e+00
27250.80	9.647e-01
27250.80	7.422e-01
27250.80	4.764e-01
27250.80	7.279e-01
27250.80	6.936e-01
27250.80	8.255e-01
27250.80	7.849e-01
27250.80	6.786e-01
27250.80	8.156e-01
27250.80	5.958e-01
27250.80	8.345e-01
27250.80	8.138e-01
27250.80	6.416e-01
27250.80	8.136e-01
27250.80	5.957e-01
27250.80	5.538e-01
27250.80	7.372e-01
27250.80	5.107e-01
27250.80	6.293e-01
27250.80	8.106e-01
27250.80	7.774e-01
27250.80	6.157e-01
27250.80	5.990e-01
27250.80	6.873e-01
27250.80	6.841e-01
27250.80	7.170e-01
27250.80	7.466e-01
27250.80	5.214e-01
27250.90	8.108e-01
27250.90	8.017e-01
27250.90	5.202e-01
27250.90	7.579e-01
27250.90	6.723e-01
27250.90	7.472e-01
27250.90	9.722e-01
27250.90	9.074e-01
27250.90	7.704e-01
27250.90	7.225e-01
27250.90	6.277e-01
27250.90	8.062e-01
27250.90	8.578e-01
27250.90	6.138e-01
27250.90	6.269e-01
27250.90	6.317e-01
27250.90	6.582e-01
27250.90	1.077e+00
27250.90	8.386e-01
27250.90	7.359e-01
27250.90	8.814e-01
27250.90	5.423e-01
27250.90	7.870e-01
27250.90	5.611e-01
27250.90	9.157e-01
27250.90	4.811e-01
27250.90	9.186e-01
27250.90	5.902e-01
27250.90	7.145e-01
27250.90	7.194e-01
27250.90	4.828e-01
27250.90	5.635e-01
27250.90	8.341e-01
27250.90	8.463e-01
27250.90	7.287e-01
27250.90	8.650e-01
27250.90	8.567e-01
27250.90	7.245e-01
27250.90	6.899e-01
27250.90	7.287e-01
27250.90	6.317e-01
27250.90	7.647e-01
27250.90	9.955e-01
27250.90	8.402e-01
27250.90	8.077e-01
27250.90	9.107e-01
27250.90	6.679e-01
27250.90	1.024e+00
27250.90	5.450e-01
27250.90	7.178e-01
27250.90	5.994e-01
27251.00	6.241e-01
27251.00	9.336e-01
27251.00	5.336e-01
27251.00	7.883e-01
27251.00	8.049e-01
27251.00	1.006e+00
27251.00	9.183e-01
27251.00	9.637e-01
27251.00	9.183e-01
27251.00	7.479e-01
27251.00	4.338e-01
27251.00	7.943e-01
27251.00	6.563e-01
27251.00	9.451e-01
27251.00	6.930e-01
27251.00	9.083e-01
27251.00	8.318e-01
27251.00	1.004e+00
27251.00	9.309e-01
27251.00	7.329e-01
27251.00	8.720e-01
27251.00	9.000e-01
27251.00	5.938e-01
27251.00	9.337e-01
27251.00	7.856e-01
27251.00	4.754e-01
27251.00	7.750e-01
